confirmed,country,date,deaths,lat,lon,province,recovered
0,Sao Tome and Principe,2/22/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/23/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/24/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/25/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/26/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/27/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/28/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,2/29/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/1/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/2/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/3/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/4/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/5/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/6/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/7/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/8/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/9/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/10/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/11/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/12/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/13/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/14/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/15/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/16/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/17/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/18/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/19/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/20/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/21/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/22/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/23/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/24/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/25/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/26/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/27/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/28/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/29/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/30/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,3/31/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,4/1/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,4/2/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,4/3/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,4/4/2020,0,0.18636,6.613081,,0
0,Sao Tome and Principe,4/5/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/6/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/7/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/8/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/9/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/10/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/11/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/12/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/13/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/14/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/15/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/16/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/17/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/18/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/19/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/20/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/21/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/22/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/23/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/24/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/25/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/26/2020,0,0.18636,6.613081,,0
4,Sao Tome and Principe,4/27/2020,0,0.18636,6.613081,,0
8,Sao Tome and Principe,4/28/2020,0,0.18636,6.613081,,4
8,Sao Tome and Principe,4/29/2020,0,0.18636,6.613081,,4
14,Sao Tome and Principe,4/30/2020,0,0.18636,6.613081,,4
16,Sao Tome and Principe,5/1/2020,1,0.18636,6.613081,,4
16,Sao Tome and Principe,5/2/2020,1,0.18636,6.613081,,4
16,Sao Tome and Principe,5/3/2020,1,0.18636,6.613081,,4
23,Sao Tome and Principe,5/4/2020,3,0.18636,6.613081,,4
0,Saudi Arabia,1/22/2020,0,24,45,,0
0,Saudi Arabia,1/23/2020,0,24,45,,0
0,Saudi Arabia,1/24/2020,0,24,45,,0
0,Saudi Arabia,1/25/2020,0,24,45,,0
0,Saudi Arabia,1/26/2020,0,24,45,,0
0,Saudi Arabia,1/27/2020,0,24,45,,0
0,Saudi Arabia,1/28/2020,0,24,45,,0
0,Saudi Arabia,1/29/2020,0,24,45,,0
0,Saudi Arabia,1/30/2020,0,24,45,,0
0,Saudi Arabia,1/31/2020,0,24,45,,0
0,Saudi Arabia,2/1/2020,0,24,45,,0
0,Saudi Arabia,2/2/2020,0,24,45,,0
0,Saudi Arabia,2/3/2020,0,24,45,,0
0,Saudi Arabia,2/4/2020,0,24,45,,0
0,Saudi Arabia,2/5/2020,0,24,45,,0
0,Saudi Arabia,2/6/2020,0,24,45,,0
0,Saudi Arabia,2/7/2020,0,24,45,,0
0,Saudi Arabia,2/8/2020,0,24,45,,0
0,Saudi Arabia,2/9/2020,0,24,45,,0
0,Saudi Arabia,2/10/2020,0,24,45,,0
0,Saudi Arabia,2/11/2020,0,24,45,,0
0,Saudi Arabia,2/12/2020,0,24,45,,0
0,Saudi Arabia,2/13/2020,0,24,45,,0
0,Saudi Arabia,2/14/2020,0,24,45,,0
0,Saudi Arabia,2/15/2020,0,24,45,,0
0,Saudi Arabia,2/16/2020,0,24,45,,0
0,Saudi Arabia,2/17/2020,0,24,45,,0
0,Saudi Arabia,2/18/2020,0,24,45,,0
0,Saudi Arabia,2/19/2020,0,24,45,,0
0,Saudi Arabia,2/20/2020,0,24,45,,0
0,Saudi Arabia,2/21/2020,0,24,45,,0
0,Saudi Arabia,2/22/2020,0,24,45,,0
0,Saudi Arabia,2/23/2020,0,24,45,,0
0,Saudi Arabia,2/24/2020,0,24,45,,0
0,Saudi Arabia,2/25/2020,0,24,45,,0
0,Saudi Arabia,2/26/2020,0,24,45,,0
0,Saudi Arabia,2/27/2020,0,24,45,,0
0,Saudi Arabia,2/28/2020,0,24,45,,0
0,Saudi Arabia,2/29/2020,0,24,45,,0
0,Saudi Arabia,3/1/2020,0,24,45,,0
1,Saudi Arabia,3/2/2020,0,24,45,,0
1,Saudi Arabia,3/3/2020,0,24,45,,0
1,Saudi Arabia,3/4/2020,0,24,45,,0
5,Saudi Arabia,3/5/2020,0,24,45,,0
5,Saudi Arabia,3/6/2020,0,24,45,,0
5,Saudi Arabia,3/7/2020,0,24,45,,0
11,Saudi Arabia,3/8/2020,0,24,45,,0
15,Saudi Arabia,3/9/2020,0,24,45,,0
20,Saudi Arabia,3/10/2020,0,24,45,,1
21,Saudi Arabia,3/11/2020,0,24,45,,1
45,Saudi Arabia,3/12/2020,0,24,45,,1
86,Saudi Arabia,3/13/2020,0,24,45,,1
103,Saudi Arabia,3/14/2020,0,24,45,,1
103,Saudi Arabia,3/15/2020,0,24,45,,1
118,Saudi Arabia,3/16/2020,0,24,45,,2
171,Saudi Arabia,3/17/2020,0,24,45,,6
171,Saudi Arabia,3/18/2020,0,24,45,,6
274,Saudi Arabia,3/19/2020,0,24,45,,6
344,Saudi Arabia,3/20/2020,0,24,45,,8
392,Saudi Arabia,3/21/2020,0,24,45,,16
511,Saudi Arabia,3/22/2020,0,24,45,,16
562,Saudi Arabia,3/23/2020,0,24,45,,16
767,Saudi Arabia,3/24/2020,1,24,45,,28
900,Saudi Arabia,3/25/2020,2,24,45,,29
1012,Saudi Arabia,3/26/2020,3,24,45,,33
1104,Saudi Arabia,3/27/2020,3,24,45,,35
1203,Saudi Arabia,3/28/2020,4,24,45,,37
1299,Saudi Arabia,3/29/2020,8,24,45,,66
1453,Saudi Arabia,3/30/2020,8,24,45,,115
1563,Saudi Arabia,3/31/2020,10,24,45,,165
1720,Saudi Arabia,4/1/2020,16,24,45,,264
1885,Saudi Arabia,4/2/2020,21,24,45,,328
2039,Saudi Arabia,4/3/2020,25,24,45,,351
2179,Saudi Arabia,4/4/2020,29,24,45,,420
2402,Saudi Arabia,4/5/2020,34,24,45,,488
2605,Saudi Arabia,4/6/2020,38,24,45,,551
2795,Saudi Arabia,4/7/2020,41,24,45,,615
2932,Saudi Arabia,4/8/2020,41,24,45,,631
3287,Saudi Arabia,4/9/2020,44,24,45,,666
3651,Saudi Arabia,4/10/2020,47,24,45,,685
4033,Saudi Arabia,4/11/2020,52,24,45,,720
4462,Saudi Arabia,4/12/2020,59,24,45,,761
4934,Saudi Arabia,4/13/2020,65,24,45,,805
5369,Saudi Arabia,4/14/2020,73,24,45,,889
5862,Saudi Arabia,4/15/2020,79,24,45,,931
6380,Saudi Arabia,4/16/2020,83,24,45,,990
7142,Saudi Arabia,4/17/2020,87,24,45,,1049
8274,Saudi Arabia,4/18/2020,92,24,45,,1329
9362,Saudi Arabia,4/19/2020,97,24,45,,1398
10484,Saudi Arabia,4/20/2020,103,24,45,,1490
11631,Saudi Arabia,4/21/2020,109,24,45,,1640
12772,Saudi Arabia,4/22/2020,114,24,45,,1812
13930,Saudi Arabia,4/23/2020,121,24,45,,1925
15102,Saudi Arabia,4/24/2020,127,24,45,,2049
16299,Saudi Arabia,4/25/2020,136,24,45,,2215
17522,Saudi Arabia,4/26/2020,139,24,45,,2357
18811,Saudi Arabia,4/27/2020,144,24,45,,2531
20077,Saudi Arabia,4/28/2020,152,24,45,,2784
21402,Saudi Arabia,4/29/2020,157,24,45,,2953
22753,Saudi Arabia,4/30/2020,162,24,45,,3163
24097,Saudi Arabia,5/1/2020,169,24,45,,3555
25459,Saudi Arabia,5/2/2020,176,24,45,,3765
27011,Saudi Arabia,5/3/2020,184,24,45,,4134
28656,Saudi Arabia,5/4/2020,191,24,45,,4476
0,Senegal,1/22/2020,0,14.4974,-14.4524,,0
0,Senegal,1/23/2020,0,14.4974,-14.4524,,0
0,Senegal,1/24/2020,0,14.4974,-14.4524,,0
0,Senegal,1/25/2020,0,14.4974,-14.4524,,0
0,Senegal,1/26/2020,0,14.4974,-14.4524,,0
0,Senegal,1/27/2020,0,14.4974,-14.4524,,0
0,Senegal,1/28/2020,0,14.4974,-14.4524,,0
0,Senegal,1/29/2020,0,14.4974,-14.4524,,0
0,Senegal,1/30/2020,0,14.4974,-14.4524,,0
0,Senegal,1/31/2020,0,14.4974,-14.4524,,0
0,Senegal,2/1/2020,0,14.4974,-14.4524,,0
0,Senegal,2/2/2020,0,14.4974,-14.4524,,0
0,Senegal,2/3/2020,0,14.4974,-14.4524,,0
0,Senegal,2/4/2020,0,14.4974,-14.4524,,0
0,Senegal,2/5/2020,0,14.4974,-14.4524,,0
0,Senegal,2/6/2020,0,14.4974,-14.4524,,0
0,Senegal,2/7/2020,0,14.4974,-14.4524,,0
0,Senegal,2/8/2020,0,14.4974,-14.4524,,0
0,Senegal,2/9/2020,0,14.4974,-14.4524,,0
0,Senegal,2/10/2020,0,14.4974,-14.4524,,0
0,Senegal,2/11/2020,0,14.4974,-14.4524,,0
0,Senegal,2/12/2020,0,14.4974,-14.4524,,0
0,Senegal,2/13/2020,0,14.4974,-14.4524,,0
0,Senegal,2/14/2020,0,14.4974,-14.4524,,0
0,Senegal,2/15/2020,0,14.4974,-14.4524,,0
0,Senegal,2/16/2020,0,14.4974,-14.4524,,0
0,Senegal,2/17/2020,0,14.4974,-14.4524,,0
0,Senegal,2/18/2020,0,14.4974,-14.4524,,0
0,Senegal,2/19/2020,0,14.4974,-14.4524,,0
0,Senegal,2/20/2020,0,14.4974,-14.4524,,0
0,Senegal,2/21/2020,0,14.4974,-14.4524,,0
0,Senegal,2/22/2020,0,14.4974,-14.4524,,0
0,Senegal,2/23/2020,0,14.4974,-14.4524,,0
0,Senegal,2/24/2020,0,14.4974,-14.4524,,0
0,Senegal,2/25/2020,0,14.4974,-14.4524,,0
0,Senegal,2/26/2020,0,14.4974,-14.4524,,0
0,Senegal,2/27/2020,0,14.4974,-14.4524,,0
0,Senegal,2/28/2020,0,14.4974,-14.4524,,0
0,Senegal,2/29/2020,0,14.4974,-14.4524,,0
0,Senegal,3/1/2020,0,14.4974,-14.4524,,0
1,Senegal,3/2/2020,0,14.4974,-14.4524,,0
2,Senegal,3/3/2020,0,14.4974,-14.4524,,0
4,Senegal,3/4/2020,0,14.4974,-14.4524,,0
4,Senegal,3/5/2020,0,14.4974,-14.4524,,0
4,Senegal,3/6/2020,0,14.4974,-14.4524,,0
4,Senegal,3/7/2020,0,14.4974,-14.4524,,0
4,Senegal,3/8/2020,0,14.4974,-14.4524,,1
4,Senegal,3/9/2020,0,14.4974,-14.4524,,1
4,Senegal,3/10/2020,0,14.4974,-14.4524,,1
4,Senegal,3/11/2020,0,14.4974,-14.4524,,1
4,Senegal,3/12/2020,0,14.4974,-14.4524,,1
10,Senegal,3/13/2020,0,14.4974,-14.4524,,1
10,Senegal,3/14/2020,0,14.4974,-14.4524,,1
24,Senegal,3/15/2020,0,14.4974,-14.4524,,1
24,Senegal,3/16/2020,0,14.4974,-14.4524,,2
26,Senegal,3/17/2020,0,14.4974,-14.4524,,2
31,Senegal,3/18/2020,0,14.4974,-14.4524,,2
31,Senegal,3/19/2020,0,14.4974,-14.4524,,2
38,Senegal,3/20/2020,0,14.4974,-14.4524,,2
47,Senegal,3/21/2020,0,14.4974,-14.4524,,5
67,Senegal,3/22/2020,0,14.4974,-14.4524,,5
79,Senegal,3/23/2020,0,14.4974,-14.4524,,5
86,Senegal,3/24/2020,0,14.4974,-14.4524,,8
99,Senegal,3/25/2020,0,14.4974,-14.4524,,9
105,Senegal,3/26/2020,0,14.4974,-14.4524,,9
119,Senegal,3/27/2020,0,14.4974,-14.4524,,11
130,Senegal,3/28/2020,0,14.4974,-14.4524,,18
142,Senegal,3/29/2020,0,14.4974,-14.4524,,27
162,Senegal,3/30/2020,0,14.4974,-14.4524,,27
175,Senegal,3/31/2020,0,14.4974,-14.4524,,40
190,Senegal,4/1/2020,1,14.4974,-14.4524,,45
195,Senegal,4/2/2020,1,14.4974,-14.4524,,55
207,Senegal,4/3/2020,1,14.4974,-14.4524,,66
219,Senegal,4/4/2020,2,14.4974,-14.4524,,72
222,Senegal,4/5/2020,2,14.4974,-14.4524,,82
226,Senegal,4/6/2020,2,14.4974,-14.4524,,92
237,Senegal,4/7/2020,2,14.4974,-14.4524,,105
244,Senegal,4/8/2020,2,14.4974,-14.4524,,113
250,Senegal,4/9/2020,2,14.4974,-14.4524,,123
265,Senegal,4/10/2020,2,14.4974,-14.4524,,137
278,Senegal,4/11/2020,2,14.4974,-14.4524,,152
280,Senegal,4/12/2020,2,14.4974,-14.4524,,171
291,Senegal,4/13/2020,2,14.4974,-14.4524,,178
299,Senegal,4/14/2020,2,14.4974,-14.4524,,183
314,Senegal,4/15/2020,2,14.4974,-14.4524,,190
335,Senegal,4/16/2020,2,14.4974,-14.4524,,194
342,Senegal,4/17/2020,2,14.4974,-14.4524,,198
350,Senegal,4/18/2020,3,14.4974,-14.4524,,211
367,Senegal,4/19/2020,3,14.4974,-14.4524,,220
377,Senegal,4/20/2020,5,14.4974,-14.4524,,235
412,Senegal,4/21/2020,5,14.4974,-14.4524,,242
442,Senegal,4/22/2020,6,14.4974,-14.4524,,253
479,Senegal,4/23/2020,6,14.4974,-14.4524,,257
545,Senegal,4/24/2020,7,14.4974,-14.4524,,262
614,Senegal,4/25/2020,7,14.4974,-14.4524,,276
671,Senegal,4/26/2020,9,14.4974,-14.4524,,283
736,Senegal,4/27/2020,9,14.4974,-14.4524,,284
823,Senegal,4/28/2020,9,14.4974,-14.4524,,296
882,Senegal,4/29/2020,9,14.4974,-14.4524,,315
933,Senegal,4/30/2020,9,14.4974,-14.4524,,334
1024,Senegal,5/1/2020,9,14.4974,-14.4524,,356
1115,Senegal,5/2/2020,9,14.4974,-14.4524,,368
1182,Senegal,5/3/2020,9,14.4974,-14.4524,,372
1271,Senegal,5/4/2020,10,14.4974,-14.4524,,415
0,Serbia,1/22/2020,0,44.0165,21.0059,,0
0,Serbia,1/23/2020,0,44.0165,21.0059,,0
0,Serbia,1/24/2020,0,44.0165,21.0059,,0
0,Serbia,1/25/2020,0,44.0165,21.0059,,0
0,Serbia,1/26/2020,0,44.0165,21.0059,,0
0,Serbia,1/27/2020,0,44.0165,21.0059,,0
0,Serbia,1/28/2020,0,44.0165,21.0059,,0
0,Serbia,1/29/2020,0,44.0165,21.0059,,0
0,Serbia,1/30/2020,0,44.0165,21.0059,,0
0,Serbia,1/31/2020,0,44.0165,21.0059,,0
0,Serbia,2/1/2020,0,44.0165,21.0059,,0
0,Serbia,2/2/2020,0,44.0165,21.0059,,0
0,Serbia,2/3/2020,0,44.0165,21.0059,,0
0,Serbia,2/4/2020,0,44.0165,21.0059,,0
0,Serbia,2/5/2020,0,44.0165,21.0059,,0
0,Serbia,2/6/2020,0,44.0165,21.0059,,0
0,Serbia,2/7/2020,0,44.0165,21.0059,,0
0,Serbia,2/8/2020,0,44.0165,21.0059,,0
0,Serbia,2/9/2020,0,44.0165,21.0059,,0
0,Serbia,2/10/2020,0,44.0165,21.0059,,0
0,Serbia,2/11/2020,0,44.0165,21.0059,,0
0,Serbia,2/12/2020,0,44.0165,21.0059,,0
0,Serbia,2/13/2020,0,44.0165,21.0059,,0
0,Serbia,2/14/2020,0,44.0165,21.0059,,0
0,Serbia,2/15/2020,0,44.0165,21.0059,,0
0,Serbia,2/16/2020,0,44.0165,21.0059,,0
0,Serbia,2/17/2020,0,44.0165,21.0059,,0
0,Serbia,2/18/2020,0,44.0165,21.0059,,0
0,Serbia,2/19/2020,0,44.0165,21.0059,,0
0,Serbia,2/20/2020,0,44.0165,21.0059,,0
0,Serbia,2/21/2020,0,44.0165,21.0059,,0
0,Serbia,2/22/2020,0,44.0165,21.0059,,0
0,Serbia,2/23/2020,0,44.0165,21.0059,,0
0,Serbia,2/24/2020,0,44.0165,21.0059,,0
0,Serbia,2/25/2020,0,44.0165,21.0059,,0
0,Serbia,2/26/2020,0,44.0165,21.0059,,0
0,Serbia,2/27/2020,0,44.0165,21.0059,,0
0,Serbia,2/28/2020,0,44.0165,21.0059,,0
0,Serbia,2/29/2020,0,44.0165,21.0059,,0
0,Serbia,3/1/2020,0,44.0165,21.0059,,0
0,Serbia,3/2/2020,0,44.0165,21.0059,,0
0,Serbia,3/3/2020,0,44.0165,21.0059,,0
0,Serbia,3/4/2020,0,44.0165,21.0059,,0
0,Serbia,3/5/2020,0,44.0165,21.0059,,0
1,Serbia,3/6/2020,0,44.0165,21.0059,,0
1,Serbia,3/7/2020,0,44.0165,21.0059,,0
1,Serbia,3/8/2020,0,44.0165,21.0059,,0
1,Serbia,3/9/2020,0,44.0165,21.0059,,0
5,Serbia,3/10/2020,0,44.0165,21.0059,,0
12,Serbia,3/11/2020,0,44.0165,21.0059,,0
19,Serbia,3/12/2020,0,44.0165,21.0059,,0
35,Serbia,3/13/2020,0,44.0165,21.0059,,0
46,Serbia,3/14/2020,0,44.0165,21.0059,,0
48,Serbia,3/15/2020,0,44.0165,21.0059,,0
55,Serbia,3/16/2020,0,44.0165,21.0059,,1
65,Serbia,3/17/2020,0,44.0165,21.0059,,1
83,Serbia,3/18/2020,0,44.0165,21.0059,,1
103,Serbia,3/19/2020,0,44.0165,21.0059,,1
135,Serbia,3/20/2020,1,44.0165,21.0059,,1
171,Serbia,3/21/2020,1,44.0165,21.0059,,1
222,Serbia,3/22/2020,2,44.0165,21.0059,,1
249,Serbia,3/23/2020,3,44.0165,21.0059,,1
303,Serbia,3/24/2020,3,44.0165,21.0059,,15
384,Serbia,3/25/2020,4,44.0165,21.0059,,15
384,Serbia,3/26/2020,1,44.0165,21.0059,,0
457,Serbia,3/27/2020,1,44.0165,21.0059,,0
659,Serbia,3/28/2020,10,44.0165,21.0059,,0
741,Serbia,3/29/2020,13,44.0165,21.0059,,0
785,Serbia,3/30/2020,16,44.0165,21.0059,,0
900,Serbia,3/31/2020,16,44.0165,21.0059,,0
1060,Serbia,4/1/2020,28,44.0165,21.0059,,0
1171,Serbia,4/2/2020,31,44.0165,21.0059,,0
1476,Serbia,4/3/2020,39,44.0165,21.0059,,0
1624,Serbia,4/4/2020,44,44.0165,21.0059,,0
1908,Serbia,4/5/2020,51,44.0165,21.0059,,0
2200,Serbia,4/6/2020,58,44.0165,21.0059,,0
2447,Serbia,4/7/2020,61,44.0165,21.0059,,0
2666,Serbia,4/8/2020,65,44.0165,21.0059,,0
2867,Serbia,4/9/2020,66,44.0165,21.0059,,0
3105,Serbia,4/10/2020,71,44.0165,21.0059,,0
3380,Serbia,4/11/2020,74,44.0165,21.0059,,0
3630,Serbia,4/12/2020,80,44.0165,21.0059,,0
4054,Serbia,4/13/2020,85,44.0165,21.0059,,0
4465,Serbia,4/14/2020,94,44.0165,21.0059,,0
4873,Serbia,4/15/2020,99,44.0165,21.0059,,0
5318,Serbia,4/16/2020,103,44.0165,21.0059,,0
5690,Serbia,4/17/2020,110,44.0165,21.0059,,534
5994,Serbia,4/18/2020,117,44.0165,21.0059,,637
6318,Serbia,4/19/2020,122,44.0165,21.0059,,753
6630,Serbia,4/20/2020,125,44.0165,21.0059,,870
6890,Serbia,4/21/2020,130,44.0165,21.0059,,977
7144,Serbia,4/22/2020,134,44.0165,21.0059,,1025
7276,Serbia,4/23/2020,139,44.0165,21.0059,,1067
7483,Serbia,4/24/2020,144,44.0165,21.0059,,1094
7779,Serbia,4/25/2020,151,44.0165,21.0059,,1152
8042,Serbia,4/26/2020,156,44.0165,21.0059,,1182
8275,Serbia,4/27/2020,162,44.0165,21.0059,,1209
8497,Serbia,4/28/2020,168,44.0165,21.0059,,1260
8724,Serbia,4/29/2020,173,44.0165,21.0059,,1292
9009,Serbia,4/30/2020,179,44.0165,21.0059,,1343
9009,Serbia,5/1/2020,179,44.0165,21.0059,,1343
9362,Serbia,5/2/2020,189,44.0165,21.0059,,1426
9464,Serbia,5/3/2020,193,44.0165,21.0059,,1551
9557,Serbia,5/4/2020,197,44.0165,21.0059,,1574
0,Seychelles,1/22/2020,0,-4.6796,55.492,,0
0,Seychelles,1/23/2020,0,-4.6796,55.492,,0
0,Seychelles,1/24/2020,0,-4.6796,55.492,,0
0,Seychelles,1/25/2020,0,-4.6796,55.492,,0
0,Seychelles,1/26/2020,0,-4.6796,55.492,,0
0,Seychelles,1/27/2020,0,-4.6796,55.492,,0
0,Seychelles,1/28/2020,0,-4.6796,55.492,,0
0,Seychelles,1/29/2020,0,-4.6796,55.492,,0
0,Seychelles,1/30/2020,0,-4.6796,55.492,,0
0,Seychelles,1/31/2020,0,-4.6796,55.492,,0
0,Seychelles,2/1/2020,0,-4.6796,55.492,,0
0,Seychelles,2/2/2020,0,-4.6796,55.492,,0
0,Seychelles,2/3/2020,0,-4.6796,55.492,,0
0,Seychelles,2/4/2020,0,-4.6796,55.492,,0
0,Seychelles,2/5/2020,0,-4.6796,55.492,,0
0,Seychelles,2/6/2020,0,-4.6796,55.492,,0
0,Seychelles,2/7/2020,0,-4.6796,55.492,,0
0,Seychelles,2/8/2020,0,-4.6796,55.492,,0
0,Seychelles,2/9/2020,0,-4.6796,55.492,,0
0,Seychelles,2/10/2020,0,-4.6796,55.492,,0
0,Seychelles,2/11/2020,0,-4.6796,55.492,,0
0,Seychelles,2/12/2020,0,-4.6796,55.492,,0
0,Seychelles,2/13/2020,0,-4.6796,55.492,,0
0,Seychelles,2/14/2020,0,-4.6796,55.492,,0
0,Seychelles,2/15/2020,0,-4.6796,55.492,,0
0,Seychelles,2/16/2020,0,-4.6796,55.492,,0
0,Seychelles,2/17/2020,0,-4.6796,55.492,,0
0,Seychelles,2/18/2020,0,-4.6796,55.492,,0
0,Seychelles,2/19/2020,0,-4.6796,55.492,,0
0,Seychelles,2/20/2020,0,-4.6796,55.492,,0
0,Seychelles,2/21/2020,0,-4.6796,55.492,,0
0,Seychelles,2/22/2020,0,-4.6796,55.492,,0
0,Seychelles,2/23/2020,0,-4.6796,55.492,,0
0,Seychelles,2/24/2020,0,-4.6796,55.492,,0
0,Seychelles,2/25/2020,0,-4.6796,55.492,,0
0,Seychelles,2/26/2020,0,-4.6796,55.492,,0
0,Seychelles,2/27/2020,0,-4.6796,55.492,,0
0,Seychelles,2/28/2020,0,-4.6796,55.492,,0
0,Seychelles,2/29/2020,0,-4.6796,55.492,,0
0,Seychelles,3/1/2020,0,-4.6796,55.492,,0
0,Seychelles,3/2/2020,0,-4.6796,55.492,,0
0,Seychelles,3/3/2020,0,-4.6796,55.492,,0
0,Seychelles,3/4/2020,0,-4.6796,55.492,,0
0,Seychelles,3/5/2020,0,-4.6796,55.492,,0
0,Seychelles,3/6/2020,0,-4.6796,55.492,,0
0,Seychelles,3/7/2020,0,-4.6796,55.492,,0
0,Seychelles,3/8/2020,0,-4.6796,55.492,,0
0,Seychelles,3/9/2020,0,-4.6796,55.492,,0
0,Seychelles,3/10/2020,0,-4.6796,55.492,,0
0,Seychelles,3/11/2020,0,-4.6796,55.492,,0
0,Seychelles,3/12/2020,0,-4.6796,55.492,,0
0,Seychelles,3/13/2020,0,-4.6796,55.492,,0
2,Seychelles,3/14/2020,0,-4.6796,55.492,,0
2,Seychelles,3/15/2020,0,-4.6796,55.492,,0
3,Seychelles,3/16/2020,0,-4.6796,55.492,,0
4,Seychelles,3/17/2020,0,-4.6796,55.492,,0
4,Seychelles,3/18/2020,0,-4.6796,55.492,,0
6,Seychelles,3/19/2020,0,-4.6796,55.492,,0
7,Seychelles,3/20/2020,0,-4.6796,55.492,,0
7,Seychelles,3/21/2020,0,-4.6796,55.492,,0
7,Seychelles,3/22/2020,0,-4.6796,55.492,,0
7,Seychelles,3/23/2020,0,-4.6796,55.492,,0
7,Seychelles,3/24/2020,0,-4.6796,55.492,,0
7,Seychelles,3/25/2020,0,-4.6796,55.492,,0
7,Seychelles,3/26/2020,0,-4.6796,55.492,,0
7,Seychelles,3/27/2020,0,-4.6796,55.492,,0
8,Seychelles,3/28/2020,0,-4.6796,55.492,,0
8,Seychelles,3/29/2020,0,-4.6796,55.492,,0
8,Seychelles,3/30/2020,0,-4.6796,55.492,,0
10,Seychelles,3/31/2020,0,-4.6796,55.492,,0
10,Seychelles,4/1/2020,0,-4.6796,55.492,,0
10,Seychelles,4/2/2020,0,-4.6796,55.492,,0
10,Seychelles,4/3/2020,0,-4.6796,55.492,,0
10,Seychelles,4/4/2020,0,-4.6796,55.492,,0
10,Seychelles,4/5/2020,0,-4.6796,55.492,,0
11,Seychelles,4/6/2020,0,-4.6796,55.492,,0
11,Seychelles,4/7/2020,0,-4.6796,55.492,,0
11,Seychelles,4/8/2020,0,-4.6796,55.492,,0
